course_slug,policy_type,source_type,source_url,source_title,captured_text,is_current,note
gg-course-5f35c95f,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 금강 / 여주시 가남읍 여주남로 541(가남면 본두리 1-2) / 회원제/대중제,true,full_safe_batch_2
gg-course-30e7cda2,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 자유 / 여주시 가남읍 자유그린길 69(가남면 삼군리 산44외) / 회원제,true,full_safe_batch_2
gg-course-ecc89fe9,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 빅토리아 / 여주시 가남읍 송삼로 191(가남면 송림리 214) / 대중제,true,full_safe_batch_2
gg-course-2d4b149e,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),"batch import / 아리지 / 여주시 가남읍 아리지그린길 68(가남면 안금리 산103, 양귀리 산10 일원) / 대중제",true,full_safe_batch_2
gg-course-da069838,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 이포 / 여주시 금사면 장흥로 416(금사면 장흥리 산1) / 회원제,true,full_safe_batch_2
gg-course-702a4485,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 렉스필드 / 여주시 산북면 광여로 1115(산북면 상품리 산108) / 회원제/대중제,true,full_safe_batch_2
gg-course-bdde401e,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 블루헤런 / 여주시 대신면 고달사로 67(대신면 상구리 산11-1) / 회원제,true,full_safe_batch_2
gg-course-9cf6479b,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 신라 / 여주시 북내면 신라그린길 84(북내면 덕산리 산3-1) / 대중제,true,full_safe_batch_2
gg-course-1055a289,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 스카이밸리 / 여주시 북내면 운촌길 254(북내면 운촌리 산40) / 회원제/대중제,true,full_safe_batch_2
gg-course-e7c03871,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 캐슬파인 / 여주시 강천면 부평로 580(강천면 부평리 산47-1) / 대중제,true,full_safe_batch_2
gg-course-82e33b0c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 세라지오GC / 여주시 여양로 530(북내면 신남리 산30-2) / 대중제,true,full_safe_batch_2
gg-360-f41eee2b,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 360도 / 여주시 강천면 부평로 609( 강천면 부평리 산59-3 일원) / 대중제,true,full_safe_batch_2
gg-course-5aa1a2f2,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 여주썬밸리 / 여주시 강천면 강문로 872(강천면 부평리 산109-1 일원 ) / 대중제,true,full_safe_batch_2
gg-course-b7a519aa,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 페럼 / 여주시 점동면 점동로 181(점동면 사곡리 산16-10) / 대중제,true,full_safe_batch_2
gg-route-52cc-aff1b2f3,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / ROUTE 52CC / 여주시 북내면 중암1길 36 / 대중제,true,full_safe_batch_2
gg-course-b7bf573c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 티클라우드 컨트리클럽 / 동두천시 평화로 3202 (하봉암동) / 회원제,true,full_safe_batch_2
gg-g-c-0c45ea2e,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 썬힐G.C / 가평군 조종면 운악청계로589번길 73 / 회원제,true,full_safe_batch_2
gg-g-c-aecb7536,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 썬힐대중G.C / 가평군 조종면 운악청계로589번길 73 / 대중제,true,full_safe_batch_2
gg-g-c-a20c194a,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 청평마이다스G.C / 가평군 설악면 다락재로 73-111 / 회원제,true,full_safe_batch_2
gg-g-c-a864d43d,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 프리스틴밸리    G.C / 가평군 설악면 유명산로 1234-199 / 회원제,true,full_safe_batch_2
gg-course-8d2a1d6d,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 아난티클럽    서울 / 가평군 설악면 유명산로961-34 / 회원제,true,full_safe_batch_2
gg-g-c-4067553c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 베네스트G.C / 가평군 상면 둔덕말길 232 / 회원제,true,full_safe_batch_2
gg-c-c-3adf4b0f,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 크리스탈밸리C.C / 가평군 상면 대보간선로 602-111 / 회원제,true,full_safe_batch_2
gg-c-c-85103eeb,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 리앤리C.C / 가평군 조종면 운악청계로 702-24 / 대중제,true,full_safe_batch_2
gg-c-c-f74f8ef0,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 베뉴지C.C / 가평군 가평읍 용추로 171번길 100 / 대중제,true,full_safe_batch_2
gg-course-a84b33e0,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 자유로컨트리클럽 / 연천군 백학면 노아로297번길 179-55 / 대중제,true,full_safe_batch_2
bs-course-57c3d73d,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 부산컨트리클럽 / 부산 금정구 중앙대로 2327번길 112(노포동) / 회원제,true,full_safe_batch_2
bs-course-f362f960,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 동래베네스트골프클럽 / 부산 금정구 선동 하정로 66 / 회원제,true,full_safe_batch_2
bs-course-21292077,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 아시아드컨드리클럽 / 부산 기장군 일광면 차양길 26 / 회원제,true,full_safe_batch_2
bs-course-d73c59e3,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 해운대컨트리클럽 / 부산 기장군 정관면 병산2로 265 / 회원제,true,full_safe_batch_2
bs-course-c9b4dcd8,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 하이스트컨트리클럽 / 부산 강서구 지상동 과학산단1로 172 / 대중제,true,full_safe_batch_2
bs-course-2fde7740,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 해라컨트리클럽 / 부산 강서구 지상동 과학산단로 306번길 77 / 대중제,true,full_safe_batch_2
bs-course-3c2dd7f9,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 베이사이트골프클럽 / 부산 기장군 일광면 이천8길 100 / 회원제,true,full_safe_batch_2
bs-course-a8438795,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 해운대비치골프앤리조트 / 부산 기장군 기장읍 대변로 74 / 회원제,true,full_safe_batch_2
bs-course-574680ff,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 기장동원로얄컨트리클럽 / 부산 기장군 기장읍 반송로 1345 / 대중제,true,full_safe_batch_2
bs-course-89c95c8c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 스톤게이트컨트리클럽 / 부산 기장군 일광면 곡천길 317 / 대중제,true,full_safe_batch_2
se-27-d06cb039,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),"batch import / 인서울27골프클럽 / 서울시 강서구 오정로443-198, 인서울27골프클럽 / 대중제",true,full_safe_batch_2
dg-course-c9d51274,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 팔공컨트리클럽 / 대구광역시 동구 팔공산로 237길 186 / 회원제,true,full_safe_batch_2
dg-course-d570a5d6,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 냉천컨트리클럽 / 대구광역시 달성군 가창면 가창로 1037-9 / 대중제,true,full_safe_batch_2
ic-course-2e3bf565,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 인천국제컨트리클럽 / 인천시 서구 도요지로 37 / 회원제,true,full_safe_batch_2
ic-course-baf6040a,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 잭 니클라우스 골프클럽 코리아 / 인천시 연수구 아카데미로 209 / 회원제,true,full_safe_batch_2
ic-course-a06727ab,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 송도골프클럽 / 인천시 연수구 능허대로 236 / 대중제,true,full_safe_batch_2
ic-course-6fb42945,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 인천그랜드컨트리클럽 / 인천시 서구 원석로 195 / 대중제,true,full_safe_batch_2
ic-sky72-a7b8345f,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / SKY72 골프클럽(바다코스) / 인천시 중구 공항동로 392 / 대중제,true,full_safe_batch_2
ic-sky72-20601450,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / SKY72 골프클럽(하늘코스) / 인천시 중구 공항동로135번길 267 / 대중제,true,full_safe_batch_2
ic-course-27846117,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 베어즈베스트청라골프클럽 / 인천시 서구 청라대로 316번길 45 / 대중제,true,full_safe_batch_2
ic-course-14f05c09,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 드림파크골프장 / 인천시 서구 거월로 61 / 대중제,true,full_safe_batch_2
ic-course-1bdab533,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 오렌지듄스골프클럽 / 인천시 연수구 인천신항대로 1120 / 대중제,true,full_safe_batch_2
ic-course-58550420,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 석모도컨트리클럽 / 인천시 강화군 어류정길 177 / 대중제,true,full_safe_batch_2
ic-course-2decccc0,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 영종오렌지골프장 / 인천시 중구 운서동 2851-15번지 일원 / 대중제,true,full_safe_batch_2
ic-course-d59ea723,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 강화 선두리 골프장 / 인천시 강화군 해안남로 474번길 59 / 대중제,true,full_safe_batch_2
gj-course-11a2741c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 빛고을컨트리클럽 / 광주광역시 남구 효우로 153(노대동) / 대중제,true,full_safe_batch_2
gj-course-32c74e43,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 에콜리안광산골프장 / 광주광역시 광산구 오목내길 26(연산동) / 대중제,true,full_safe_batch_2
gj-course-878dc837,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 어등산컨트리클럽 / 광주광역시 광산구 무진대로 31(운수동) / 대중제,true,full_safe_batch_2
dj-course-dedff0ef,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 유성컨트리클럽 / 대전 유성구 현충원로 200(덕명동 215-7번지) / 회원제,true,full_safe_batch_2
dj-course-c026817e,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 대덕복지센터 / 대전 유성구 유성대로 1689번길 69(전민동 463번지) / 대중제,true,full_safe_batch_2
dj-course-d10f01aa,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 금실대덕밸리CC / 대전 유성구 테크노중앙로 210(용산동 676번지) / 대중제,true,full_safe_batch_2
us-course-d5241bac,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 보라골프장 / 울주군 삼동면 삼동로 404 / 회원제,true,full_safe_batch_2
us-course-a4b4054c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 삼남골프장 / 울주군 삼남면 방기가천로 179 / 대중제,true,full_safe_batch_2
us-course-32516843,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 더골프골프장 / 울주군 서생면 용연길 206-52 / 대중제,true,full_safe_batch_2
us-course-c9997275,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 울산골프장 / 울주군 웅촌면 웅촌로 1 / 회원제,true,full_safe_batch_2
us-course-94f8dfaf,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 베이스타즈CC / 북구 어물동 산43-2 일원 / 대중제,true,full_safe_batch_2
sj-course-7714e726,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 세종에머슨컨트리클럽 / 세종시 전의면 운주산로 1510 / 회원제,true,full_safe_batch_2
sj-course-887b1c73,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 건설공제조합세종필드골프클럽 / 세종시 정안세종로  1569 / 대중제,true,full_safe_batch_2
sj-and-ea8495eb,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 세종레이캐슬골프&리조트 / 세종시 전의면 의당전의로 252 / 대중제,true,full_safe_batch_2
gw-course-ed7989cc,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 라데나골프클럽 / 강원도 춘천시 신동면 칠전동길 72 / 회원제,true,full_safe_batch_2
gw-course-4c240930,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 엘리시안 강촌컨트리클럽 / 강원도 춘천시 남산면 북한강변길 688 / 회원제,true,full_safe_batch_2
gw-course-734ce05b,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 엘리시안 강촌대중골프장 / 강원도 춘천시 남산면 북한강변길 688 / 대중제,true,full_safe_batch_2
