course_slug,policy_type,source_type,source_url,source_title,captured_text,is_current,note
lotte-skyhill-jeju,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / ㈜호텔롯데스카이힐제주CC / 서귀포시 상예로 530 / 회원제/대중제,true,full_safe_batch_1
jade-palace,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 제이드팰리스 골프클럽 / 강원도 춘천시 남산면 경춘로 212-30 / 회원제,true,full_safe_batch_1
belles-forest,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 벨라스톤컨트리클럽 / 강원도 횡성군 서원면 옥계9길 124 / 대중제,true,full_safe_batch_1
oak-valley,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 오크밸리회원제골프장 / 강원도 원주시 지정면 오크밸리1길 66 / 회원제,true,full_safe_batch_1
gg-course-cea02618,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 한양컨트리클럽 / 고양시 덕양구 고양대로1643번길 164 / 회원제,true,full_safe_batch_1
gg-course-14e7130a,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 뉴코리아 컨트리클럽 / 고양시 덕양구 신원2로 57 / 회원제,true,full_safe_batch_1
gg-course-881db865,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 고양컨트리클럽 / 고양시 덕양구 흥도로 304-23 / 대중제,true,full_safe_batch_1
gg-1-2-3-8f7515a7,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 1.2.3 / 고양시 덕양구 통일로 43-168 / 대중제,true,full_safe_batch_1
gg-course-1c81528e,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 올림픽 골프장 / 고양시 덕양구 혜음로 301 / 대중제,true,full_safe_batch_1
gg-course-8401df7b,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 일산스프링힐스 컨트리클럽 / 고양시 일산동구 산황로 108 / 대중제,true,full_safe_batch_1
gg-9-8f6d2a79,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 한양컨트리클럽 대중제 9홀 골프장 / 고양시 덕양구 고양대로 1591 / 대중제,true,full_safe_batch_1
gg-course-a2a6fe90,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 한원CC / 용인시 처인구 남사읍 전나무골길 2번길 94 / 회원제,true,full_safe_batch_1
gg-course-16de998b,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 양지파인CC / 용인시 처인구 양지면 남평로 112 / 대중제,true,full_safe_batch_1
gg-course-953888ae,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 수원CC / 용인시 기흥구 중부대로 495 / 회원제,true,full_safe_batch_1
gg-course-182e182e,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 플라자CC / 용인시 처인구 남사읍 봉무로 153번길 79 / 회원제,true,full_safe_batch_1
gg-course-7578bc98,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 태광CC / 용인시 기흥구 흥덕4로 77 / 회원제/대중제,true,full_safe_batch_1
gg-course-683511a8,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 한성CC / 용인시 기흥구 구교동로 151 / 회원제,true,full_safe_batch_1
gg-88cc-e0cc87c1,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 88CC / 용인시 기흥구 석성로 521번길 169 / 회원제,true,full_safe_batch_1
gg-course-2d7aa27c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 레이크사이드CC / 용인시 처인구 모현읍 능원로 181 / 대중제/회원제,true,full_safe_batch_1
gg-course-1b363423,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 남부CC / 용인시 기흥구 사은로 163 / 회원제,true,full_safe_batch_1
gg-course-065e3297,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 신원CC / 용인시 이동읍 이원로 225 / 회원제,true,full_safe_batch_1
gg-course-0dea8d8e,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 은화삼CC / 용인시 처인구 백옥대로 860-38 / 회원제,true,full_safe_batch_1
gg-course-b78a8a7b,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 아시아나CC / 용인시 처인구 양지면 양대로 290 / 회원제,true,full_safe_batch_1
gg-course-0c8e9bf0,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 코리아CC / 용인시 처인구 이동읍 기흥단지로 579 / 회원제,true,full_safe_batch_1
gg-course-1fa6b53f,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 코리아퍼브릭 / 용인시 기흥구 기흥단지로 224 / 대중제,true,full_safe_batch_1
gg-course-6c9b2318,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 지산CC / 용인시 처인구 원삼면 죽양대로 2100번길 60 / 대중제,true,full_safe_batch_1
gg-course-180565f4,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 화산CC / 용인시 처인구 이동읍 화산로 239 / 회원제,true,full_safe_batch_1
gg-course-c1624630,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 글렌로스골프클럽 / 용인시 처인구 포곡읍 에버랜드로 562번길 69 / 대중제,true,full_safe_batch_1
gg-course-ae4add4f,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 용인CC / 용인시 처인구 백암면 황새울로 255 / 대중제,true,full_safe_batch_1
gg-course-0c285f92,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 석천CC / 용인시 처인구 백암면 황새울로 255 / 대중제,true,full_safe_batch_1
gg-course-8a5ace50,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 써닝포인트CC / 용인시 처인구 백암면 고안로 51번길 205 / 대중제,true,full_safe_batch_1
gg-course-838a197e,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 해솔리아CC / 용인시 처인구 이동읍 백자로 297번길 74 / 대중제,true,full_safe_batch_1
gg-course-e1f9eeca,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 세현CC / 용인시 처인구 이동읍 백자로 450 / 대중제,true,full_safe_batch_1
gg-course-c9aca9fc,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 리베라CC / 화성시 동탄면 중리길 183 / 회원제,true,full_safe_batch_1
gg-course-87c56001,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 기흥CC / 화성시 동탄면 풀무골로106번길 244 / 회원제,true,full_safe_batch_1
gg-course-bc144d5c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 발리오스CC / 화성시 팔탄면 3.1만세로 641-28 / 회원제,true,full_safe_batch_1
gg-course-d89b3f65,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 발리오스대중 / 화성시 팔탄면 3.1만세로 641-28 / 대중제,true,full_safe_batch_1
gg-course-dd87b6c7,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 라비돌대중 / 화성시 정남면 세자로 286 / 대중제,true,full_safe_batch_1
gg-course-33d3ad4b,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 상록GC / 화성시 동탄면 풀무골로60번길 80 / 대중제,true,full_safe_batch_1
gg-course-2a0ca6e5,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 화성골프클럽 / 화성시 남양읍 화성로 1393-27 / 대중제,true,full_safe_batch_1
gg-course-9a70fd2f,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 링크나인골프클럽 / 화성시 마도면 해운로630번길 49 / 대중제,true,full_safe_batch_1
gg-course-415f04f4,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 아일랜드㈜ / 안산시 단원구 대선로466(대부남동) / 대중제,true,full_safe_batch_1
gg-course-a399b04c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 제일스포츠센타 / 안산시 상록구 태마당로28(부곡동) / 회원제,true,full_safe_batch_1
gg-c-c-8ca0b3e5,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 양주C.C / 남양주시 화도읍 북한강로 1525-52 / 회원제,true,full_safe_batch_1
gg-c-c-82c8d9a6,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 한림광릉C.C / 남양주시 진접읍 팔야로 280 / 회원제/대중제,true,full_safe_batch_1
gg-c-c-76eb2414,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 비전힐스C.C / 남양주시 화도읍 마치로 226-220 / 회원제,true,full_safe_batch_1
gg-c-c-0045c7f2,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 해비치C.C / 남양주시 화도읍 재재기로 190번길 160 / 회원제,true,full_safe_batch_1
gg-c-c-656781c7,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 남양주C.C / 남양주시 오남읍 진건오남로536번길 44 / 대중제,true,full_safe_batch_1
gg-course-b8d4a768,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 솔트베이 골프클럽 / 시흥시 마유로 987 (장곡동) / 대중제,true,full_safe_batch_1
gg-course-23c4a399,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 아세코밸리골프클럽 / 시흥시 마전로 307 (거모동) / 대중제,true,full_safe_batch_1
gg-course-a95cb618,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 서서울 / 파주시 광탄면 혜음로 324 / 회원제,true,full_safe_batch_1
gg-course-ee165b3b,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 서원밸리 / 파주시 광탄면 서원길 333 / 회원제/대중제,true,full_safe_batch_1
gg-j-7f1b2bd6,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / J-PUBLIC / 파주시 조리읍 장곡로 100 / 대중제,true,full_safe_batch_1
gg-course-571994d6,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 파주CC / 파주시 법원읍 화합로 306 / 대중제,true,full_safe_batch_1
gg-course-d3af7584,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 베스트밸리 / 파주시 광탄면 장지산로200번길 32-41 / 대중제,true,full_safe_batch_1
gg-course-be13bc3d,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 노스팜 / 파주시 광탄면 쇠장이길 227 / 대중제,true,full_safe_batch_1
gg-ku-e4380e76,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 스마트KU골프 파빌리온 / 파주시 법원읍 보광로 1616 / 대중제,true,full_safe_batch_1
gg-course-d2c85d75,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 타이거CC 골프장 / 파주시 파평면 덕천리 산1-4번지 / 대중제,true,full_safe_batch_1
gg-seaside-23f433d6,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 김포 SEASIDE 컨트리클럽 / 김포시 월곶면 김포대로 2081번길 219 / 회원제,true,full_safe_batch_1
gg-course-37c9fd2d,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 남촌컨트리클럽 / 광주시 곤지암읍 부항길 135-38 / 회원제,true,full_safe_batch_1
gg-course-153f54b8,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 이스트밸리컨트리클럽 / 광주시 곤지암읍 건업리 4-43 / 회원제,true,full_safe_batch_1
gg-course-84e0db6f,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 그린힐컨트리클럽 / 광주시 곤지암읍 내선길 176 / 회원제,true,full_safe_batch_1
gg-300-0ab92dd1,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 강남300컨트리클럽 / 광주시 새말길 353(목동) / 회원제,true,full_safe_batch_1
gg-course-83f3b811,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 큐로CC / 광주시 곤지암읍 오항길 180 / 대중제,true,full_safe_batch_1
gg-course-340af91b,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 곤지암GC / 광주시 도척면 도척윗로 280 / 회원제,true,full_safe_batch_1
gg-course-2f95d0d5,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 중부컨트리클럽 / 광주시 곤지암읍 경충대로 451 / 회원제,true,full_safe_batch_1
gg-course-e3ce3a71,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 뉴서울컨트리클럽 / 광주시 삼지곡길 95(삼동) / 회원제,true,full_safe_batch_1
gg-course-50020c4c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 삼성물산(주)안양컨트리클럽 / 군포시 군포로364(부곡동) / 회원제,true,full_safe_batch_1
gg-course-b004cfaa,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / ㈜캐슬렉스서울 캐슬렉스골프클럽 / 하남시 감이로 317(감이동) / 회원제,true,full_safe_batch_1
gg-course-d7e0ec42,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 로얄개발㈜ 레이크우드 골프장 / 양주시 만송로 244 / 회원제,true,full_safe_batch_1
gg-course-5e5cb750,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 송추cc / 양주시 광적면 쇠장이길 435 / 회원제,true,full_safe_batch_1
gg-course-bd67231f,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 에이치원클럽 / 이천시 호법면 장자터로 115 / 회원제,true,full_safe_batch_1
gg-c-c-84870639,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 뉴스프링빌C.C. / 이천시 모가면 사실로 527번길 158 / 회원제/대중제,true,full_safe_batch_1
gg-c-c-ba32aabb,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 비에이비스타C.C. / 이천시 모가면 어농로 272 / 회원제/대중제,true,full_safe_batch_1
gg-g-c-d49fad8a,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 더반G.C. / 이천시 대월면 대월로 627-141 / 대중제,true,full_safe_batch_1
gg-g-c-be0c5e22,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 실크밸리G.C. / 이천시 율면 임오산로 200번길 56-222 / 대중제,true,full_safe_batch_1
gg-course-ac0ee080,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 이천마이다스골프앤리조트 / 이천시 설성면 설가로 602 / 대중제,true,full_safe_batch_1
gg-c-c-a88c077f,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 웰링턴C.C. / 이천시 모가면 사실로 725번길 119-73 / 회원제,true,full_safe_batch_1
gg-course-2b07f1bc,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 더크로스비골프클럽 / 이천시 호법면 중부대로798번길 177 / 대중제,true,full_safe_batch_1
gg-c-c-c2a5216c,days_before,manual,https://api.odcloud.kr/api/15118920/v1/uddi:0e5b12d2-1cc8-4caf-ba96-c2c7d1ef8d83,문화체육관광부 전국 골프장 현황 (batch import),batch import / 파인크리크C.C / 안성시 양성면 안성맞춤대로 2417-13 / 대중제,true,full_safe_batch_1
